ID_Cliente,Nombre_Cliente,Segmento,Pais,Region,Estado,Ciudad,ID_Pedido,Fecha_Pedido,ID_Producto,Nombre_Producto,Categoria,Subcategoria,Cantidad,Descuento,Ventas,Ganancia,Margen_Ganancia
C0080,Daniela Morales,Corporativo,Chile,Austral,Aysén,Coyhaique,ORD-2023-00058,2024-10-04,P0103,Etiquetas Nova 3,Oficina,Etiquetas,6,0.0,3231.6,1169.82,36.19940586706276
C0080,Daniela Morales,Corporativo,Chile,Austral,Aysén,Coyhaique,ORD-2023-00058,2024-10-04,P0108,Etiquetas Flex 8,Oficina,Etiquetas,1,0.15,417.31,10.52,2.5209077184826625
C0293,Isidora Araya,Consumidor,Chile,Centro,O'Higgins,Rancagua,ORD-2023-00059,2024-09-12,P0091,Archivadores Flex 1,Oficina,Archivadores,1,0.1,463.76,113.34,24.439365188890807
C0293,Isidora Araya,Consumidor,Chile,Centro,O'Higgins,Rancagua,ORD-2023-00059,2024-09-12,P0113,Sobres Smart 3,Oficina,Sobres,4,0.15,2070.63,573.02,27.673703172464414
C0293,Isidora Araya,Consumidor,Chile,Centro,O'Higgins,Rancagua,ORD-2023-00059,2024-09-12,P0028,Computadores Pro 8,Tecnología,Computadores,5,0.0,2310.65,1106.55,47.8891221084976
C0104,Felipe Rojas,Home Office,Chile,Norte,Coquimbo,La Serena,ORD-2023-00060,2023-04-05,P0119,Sobres Plus 9,Oficina,Sobres,8,0.1,4465.73,1629.52,36.489442935421536
C0104,Felipe Rojas,Home Office,Chile,Norte,Coquimbo,La Serena,ORD-2023-00060,2023-04-05,P0099,Archivadores Eco 9,Oficina,Archivadores,2,0.0,21.14,11.14,52.69631031220435
C0104,Felipe Rojas,Home Office,Chile,Norte,Coquimbo,La Serena,ORD-2023-00060,2023-04-05,P0059,Mesas Smart 9,Muebles,Mesas,7,0.0,966.56,339.92,35.16801853997683
C0045,Felipe Martínez,Consumidor,Chile,Sur,La Araucanía,Temuco,ORD-2023-00061,2023-12-08,P0082,Papelería Eco 2,Oficina,Papelería,4,0.15,2008.92,977.63,48.66445652390339
C0045,Felipe Martínez,Consumidor,Chile,Sur,La Araucanía,Temuco,ORD-2023-00061,2023-12-08,P0036,Periféricos Nova 6,Tecnología,Periféricos,6,0.3,3684.24,1051.3,28.535057433826243
C0045,Felipe Martínez,Consumidor,Chile,Sur,La Araucanía,Temuco,ORD-2023-00061,2023-12-08,P0020,Teléfonos Flex 10,Tecnología,Teléfonos,3,0.1,1334.85,622.52,46.63595160504926
C0106,Paula Hernández,Corporativo,Chile,Centro,Maule,Talca,ORD-2023-00062,2024-07-09,P0022,Computadores Pro 2,Tecnología,Computadores,2,0.1,776.2,344.13,44.33522288070085
C0106,Paula Hernández,Corporativo,Chile,Centro,Maule,Talca,ORD-2023-00062,2024-07-09,P0070,Libreros Eco 10,Muebles,Libreros,8,0.0,6133.52,2363.36,38.53187076915051
C0026,Vicente Espinoza,Home Office,Chile,Centro,Maule,Talca,ORD-2023-00063,2023-04-19,P0040,Periféricos Eco 10,Tecnología,Periféricos,6,0.05,4229.46,1627.02,38.46874069030089
C0026,Vicente Espinoza,Home Office,Chile,Centro,Maule,Talca,ORD-2023-00063,2023-04-19,P0119,Sobres Plus 9,Oficina,Sobres,8,0.0,4961.92,2180.4,43.94266735457242
C0026,Vicente Espinoza,Home Office,Chile,Centro,Maule,Talca,ORD-2023-00063,2023-04-19,P0013,Teléfonos Nova 3,Tecnología,Teléfonos,8,0.1,2058.19,651.24,31.64139365170368
C0241,Fernanda Sepúlveda,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2023-00064,2023-08-26,P0101,Etiquetas Eco 1,Oficina,Etiquetas,6,0.3,2430.58,121.77,5.00991532885155
C0241,Fernanda Sepúlveda,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2023-00064,2023-08-26,P0061,Libreros Plus 1,Muebles,Libreros,2,0.15,1488.11,562.85,37.823144794403646
C0241,Fernanda Sepúlveda,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2023-00064,2023-08-26,P0037,Periféricos Nova 7,Tecnología,Periféricos,6,0.0,1733.88,788.58,45.48065610076822
C0055,Pedro Espinoza,Corporativo,Chile,Norte,Coquimbo,La Serena,ORD-2023-00065,2023-11-30,P0031,Periféricos Smart 1,Tecnología,Periféricos,4,0.0,930.32,478.16,51.39736864734715
C0055,Pedro Espinoza,Corporativo,Chile,Norte,Coquimbo,La Serena,ORD-2023-00065,2023-11-30,P0009,Accesorios Flex 9,Tecnología,Accesorios,6,0.05,4917.85,2135.73,43.42812407861159
C0055,Pedro Espinoza,Corporativo,Chile,Norte,Coquimbo,La Serena,ORD-2023-00065,2023-11-30,P0101,Etiquetas Eco 1,Oficina,Etiquetas,7,0.15,3443.32,732.81,21.28207660049022
C0055,Pedro Espinoza,Corporativo,Chile,Norte,Coquimbo,La Serena,ORD-2023-00065,2023-11-30,P0023,Computadores Pro 3,Tecnología,Computadores,2,0.3,1110.72,393.97,35.469785364448285
C0167,Antonia Espinoza,Consumidor,Chile,Centro,Metropolitana,Santiago,ORD-2023-00066,2024-07-22,P0088,Papelería Eco 8,Oficina,Papelería,7,0.15,4140.25,1181.97,28.54827607028561
C0047,Ana Díaz,Consumidor,Chile,Centro,O'Higgins,Rancagua,ORD-2023-00067,2023-08-11,P0050,Sillas Nova 10,Muebles,Sillas,8,0.05,1836.39,809.05,44.05654572285843
C0047,Ana Díaz,Consumidor,Chile,Centro,O'Higgins,Rancagua,ORD-2023-00067,2023-08-11,P0039,Periféricos Nova 9,Tecnología,Periféricos,5,0.2,948.44,-16.77,-1.7681666736957529
C0047,Ana Díaz,Consumidor,Chile,Centro,O'Higgins,Rancagua,ORD-2023-00067,2023-08-11,P0012,Teléfonos Flex 2,Tecnología,Teléfonos,1,0.2,270.78,92.31,34.090405495235984
C0032,Sebastián Torres,Corporativo,Chile,Centro,Metropolitana,Santiago,ORD-2023-00068,2024-01-14,P0111,Sobres Flex 1,Oficina,Sobres,1,0.05,489.12,190.26,38.89842983316977
C0032,Sebastián Torres,Corporativo,Chile,Centro,Metropolitana,Santiago,ORD-2023-00068,2024-01-14,P0081,Papelería Smart 1,Oficina,Papelería,6,0.2,3938.21,928.35,23.572892253079445
C0032,Sebastián Torres,Corporativo,Chile,Centro,Metropolitana,Santiago,ORD-2023-00068,2024-01-14,P0070,Libreros Eco 10,Muebles,Libreros,4,0.0,3066.76,1181.68,38.53187076915051
C0285,Camila Flores,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2023-00069,2024-01-29,P0018,Teléfonos Flex 8,Tecnología,Teléfonos,1,0.0,686.28,215.02,31.3312350644052
C0285,Camila Flores,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2023-00069,2024-01-29,P0093,Archivadores Flex 3,Oficina,Archivadores,8,0.2,3999.17,1477.46,36.944165914427245
C0044,Diego Castillo,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2023-00070,2023-05-21,P0059,Mesas Smart 9,Muebles,Mesas,7,0.3,676.59,63.32,9.358695812826083
C0044,Diego Castillo,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2023-00070,2023-05-21,P0024,Computadores Nova 4,Tecnología,Computadores,7,0.0,5651.45,2831.36,50.09970892425838
C0257,Vicente Muñoz,Consumidor,Chile,Norte,Coquimbo,La Serena,ORD-2023-00071,2023-10-03,P0091,Archivadores Flex 1,Oficina,Archivadores,6,0.0,3091.74,978.54,31.65013875681655
C0257,Vicente Muñoz,Consumidor,Chile,Norte,Coquimbo,La Serena,ORD-2023-00071,2023-10-03,P0019,Teléfonos Eco 9,Tecnología,Teléfonos,5,0.3,1839.0,-147.54,-8.022838499184338
C0257,Vicente Muñoz,Consumidor,Chile,Norte,Coquimbo,La Serena,ORD-2023-00071,2023-10-03,P0032,Periféricos Eco 2,Tecnología,Periféricos,8,0.0,5788.72,1737.12,30.008706587984907
C0257,Vicente Muñoz,Consumidor,Chile,Norte,Coquimbo,La Serena,ORD-2023-00071,2023-10-03,P0079,Almacenamiento Nova 9,Muebles,Almacenamiento,1,0.15,41.54,5.54,13.33654309099663
C0241,Fernanda Sepúlveda,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2023-00072,2024-04-09,P0103,Etiquetas Nova 3,Oficina,Etiquetas,5,0.1,2423.7,741.37,30.588356644799276
C0241,Fernanda Sepúlveda,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2023-00072,2024-04-09,P0094,Archivadores Pro 4,Oficina,Archivadores,5,0.0,900.2,266.7,29.62674961119751
C0241,Fernanda Sepúlveda,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2023-00072,2024-04-09,P0074,Almacenamiento Smart 4,Muebles,Almacenamiento,1,0.1,371.26,105.41,28.39250121208856
C0147,Valentina Pérez,Home Office,Chile,Austral,Magallanes,Punta Arenas,ORD-2023-00073,2024-05-11,P0079,Almacenamiento Nova 9,Muebles,Almacenamiento,5,0.1,219.91,36.92,16.788686280751218
C0147,Valentina Pérez,Home Office,Chile,Austral,Magallanes,Punta Arenas,ORD-2023-00073,2024-05-11,P0095,Archivadores Plus 5,Oficina,Archivadores,2,0.0,1054.5,485.86,46.07491702228545
C0229,Jorge Pérez,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2023-00074,2024-01-14,P0019,Teléfonos Eco 9,Tecnología,Teléfonos,3,0.3,1103.4,-133.13,-12.06543411274243
C0197,Antonia Contreras,Corporativo,Chile,Centro,Metropolitana,Santiago,ORD-2023-00075,2023-09-01,P0097,Archivadores Smart 7,Oficina,Archivadores,2,0.0,534.08,116.1,21.738316357100057
C0197,Antonia Contreras,Corporativo,Chile,Centro,Metropolitana,Santiago,ORD-2023-00075,2023-09-01,P0061,Libreros Plus 1,Muebles,Libreros,5,0.3,3063.76,615.73,20.097200825129903
C0197,Antonia Contreras,Corporativo,Chile,Centro,Metropolitana,Santiago,ORD-2023-00075,2023-09-01,P0049,Sillas Smart 9,Muebles,Sillas,7,0.3,1416.69,-9.31,-0.6571656466834664
C0007,Daniela López,Corporativo,Chile,Sur,Los Ríos,Valdivia,ORD-2023-00076,2023-10-23,P0109,Etiquetas Smart 9,Oficina,Etiquetas,7,0.1,4811.88,931.93,19.367274329368144
C0007,Daniela López,Corporativo,Chile,Sur,Los Ríos,Valdivia,ORD-2023-00076,2023-10-23,P0103,Etiquetas Nova 3,Oficina,Etiquetas,2,0.1,969.48,275.57,28.424516235507696
C0007,Daniela López,Corporativo,Chile,Sur,Los Ríos,Valdivia,ORD-2023-00076,2023-10-23,P0060,Mesas Smart 10,Muebles,Mesas,4,0.05,601.5,227.01,37.74064837905237
C0161,Carlos Hernández,Consumidor,Chile,Sur,Los Lagos,Puerto Montt,ORD-2023-00077,2024-07-14,P0068,Libreros Pro 8,Muebles,Libreros,2,0.3,893.8,86.31,9.656522712016113
C0129,Felipe Rodríguez,Corporativo,Chile,Centro,Maule,Talca,ORD-2023-00078,2023-07-17,P0091,Archivadores Flex 1,Oficina,Archivadores,2,0.0,1030.58,326.18,31.650138756816553
C0193,Paula Fuentes,Corporativo,Chile,Centro,Valparaíso,Valparaíso,ORD-2023-00079,2024-11-03,P0033,Periféricos Nova 3,Tecnología,Periféricos,5,0.3,3091.72,-455.73,-14.740338711138138
C0193,Paula Fuentes,Corporativo,Chile,Centro,Valparaíso,Valparaíso,ORD-2023-00079,2024-11-03,P0082,Papelería Eco 2,Oficina,Papelería,8,0.1,4254.19,2055.74,48.32271243174377
C0132,Luis Pérez,Home Office,Chile,Austral,Aysén,Coyhaique,ORD-2023-00080,2023-06-15,P0105,Etiquetas Pro 5,Oficina,Etiquetas,5,0.0,1297.4,681.85,52.55511022044088
C0132,Luis Pérez,Home Office,Chile,Austral,Aysén,Coyhaique,ORD-2023-00080,2023-06-15,P0119,Sobres Plus 9,Oficina,Sobres,4,0.2,1984.77,657.83,33.1438907278929
C0132,Luis Pérez,Home Office,Chile,Austral,Aysén,Coyhaique,ORD-2023-00080,2023-06-15,P0014,Teléfonos Pro 4,Tecnología,Teléfonos,3,0.2,187.37,84.73,45.220686342530826
C0227,Diego Díaz,Consumidor,Chile,Sur,Los Ríos,Valdivia,ORD-2023-00081,2025-01-02,P0003,Accesorios Plus 3,Tecnología,Accesorios,8,0.0,6946.08,1465.28,21.095063690599588
C0227,Diego Díaz,Consumidor,Chile,Sur,Los Ríos,Valdivia,ORD-2023-00081,2025-01-02,P0120,Sobres Plus 10,Oficina,Sobres,1,0.2,565.02,141.13,24.977876889313652
C0227,Diego Díaz,Consumidor,Chile,Sur,Los Ríos,Valdivia,ORD-2023-00081,2025-01-02,P0116,Sobres Flex 6,Oficina,Sobres,7,0.0,5419.33,2023.98,37.34742117568039
C0227,Diego Díaz,Consumidor,Chile,Sur,Los Ríos,Valdivia,ORD-2023-00081,2025-01-02,P0062,Libreros Plus 2,Muebles,Libreros,7,0.2,2607.81,869.8,33.35365689985083
C0277,Fernanda Torres,Home Office,Chile,Sur,Los Lagos,Puerto Montt,ORD-2023-00082,2023-08-20,P0052,Mesas Nova 2,Muebles,Mesas,1,0.0,494.15,116.45,23.565718911261765
C0277,Fernanda Torres,Home Office,Chile,Sur,Los Lagos,Puerto Montt,ORD-2023-00082,2023-08-20,P0011,Teléfonos Plus 1,Tecnología,Teléfonos,8,0.1,3972.46,1053.32,26.51555962803905
C0277,Fernanda Torres,Home Office,Chile,Sur,Los Lagos,Puerto Montt,ORD-2023-00082,2023-08-20,P0071,Almacenamiento Flex 1,Muebles,Almacenamiento,1,0.2,710.82,21.9,3.0809487634000163
C0200,Fernanda Pérez,Corporativo,Chile,Centro,Metropolitana,Santiago,ORD-2023-00083,2023-04-20,P0018,Teléfonos Flex 8,Tecnología,Teléfonos,1,0.05,651.97,187.22,28.716045216804453
C0200,Fernanda Pérez,Corporativo,Chile,Centro,Metropolitana,Santiago,ORD-2023-00083,2023-04-20,P0063,Libreros Smart 3,Muebles,Libreros,7,0.0,1746.36,457.17,26.17845117845118
C0256,Daniela Araya,Corporativo,Chile,Austral,Aysén,Coyhaique,ORD-2023-00084,2024-06-30,P0008,Accesorios Plus 8,Tecnología,Accesorios,6,0.0,2379.6,728.46,30.612708018154315
C0256,Daniela Araya,Corporativo,Chile,Austral,Aysén,Coyhaique,ORD-2023-00084,2024-06-30,P0104,Etiquetas Nova 4,Oficina,Etiquetas,8,0.0,4841.6,1701.6,35.14540647719762
C0256,Daniela Araya,Corporativo,Chile,Austral,Aysén,Coyhaique,ORD-2023-00084,2024-06-30,P0119,Sobres Plus 9,Oficina,Sobres,2,0.0,1240.48,545.1,43.94266735457242
C0010,Valentina Pérez,Consumidor,Chile,Centro,Maule,Talca,ORD-2023-00085,2024-04-27,P0059,Mesas Smart 9,Muebles,Mesas,3,0.0,414.24,145.68,35.16801853997683
C0059,Nicolás Fuentes,Corporativo,Chile,Sur,Biobío,Concepción,ORD-2023-00086,2024-05-24,P0104,Etiquetas Nova 4,Oficina,Etiquetas,7,0.15,3600.94,949.83,26.377279265969445
C0059,Nicolás Fuentes,Corporativo,Chile,Sur,Biobío,Concepción,ORD-2023-00086,2024-05-24,P0042,Sillas Flex 2,Muebles,Sillas,4,0.0,2227.24,720.4,32.34496506887448
C0059,Nicolás Fuentes,Corporativo,Chile,Sur,Biobío,Concepción,ORD-2023-00086,2024-05-24,P0009,Accesorios Flex 9,Tecnología,Accesorios,2,0.1,1553.0,661.23,42.57759175788796
C0087,Tomás Fuentes,Home Office,Chile,Sur,Los Ríos,Valdivia,ORD-2023-00087,2024-12-14,P0102,Etiquetas Pro 2,Oficina,Etiquetas,7,0.0,3000.83,1090.18,36.32928223191584
C0042,Pedro Hernández,Home Office,Chile,Centro,Metropolitana,Santiago,ORD-2023-00088,2023-01-07,P0089,Papelería Plus 9,Oficina,Papelería,3,0.05,1000.69,312.78,31.256433061187778
C0042,Pedro Hernández,Home Office,Chile,Centro,Metropolitana,Santiago,ORD-2023-00088,2023-01-07,P0067,Libreros Pro 7,Muebles,Libreros,8,0.2,1105.73,262.32,23.72369384931222
C0042,Pedro Hernández,Home Office,Chile,Centro,Metropolitana,Santiago,ORD-2023-00088,2023-01-07,P0079,Almacenamiento Nova 9,Muebles,Almacenamiento,1,0.0,48.87,12.97,26.539799467976266
C0042,Pedro Hernández,Home Office,Chile,Centro,Metropolitana,Santiago,ORD-2023-00088,2023-01-07,P0081,Papelería Smart 1,Oficina,Papelería,5,0.15,3486.95,967.89,27.75749580579016
C0099,Pedro Contreras,Consumidor,Chile,Centro,Metropolitana,Santiago,ORD-2023-00089,2023-05-01,P0036,Periféricos Nova 6,Tecnología,Periféricos,1,0.05,833.34,419.33,50.319197446420425
C0099,Pedro Contreras,Consumidor,Chile,Centro,Metropolitana,Santiago,ORD-2023-00089,2023-05-01,P0088,Papelería Eco 8,Oficina,Papelería,8,0.3,3896.7,730.12,18.73687992403829
C0028,Benjamín Muñoz,Home Office,Chile,Austral,Magallanes,Punta Arenas,ORD-2023-00090,2024-10-22,P0095,Archivadores Plus 5,Oficina,Archivadores,1,0.0,527.25,242.93,46.07491702228545
C0249,Ignacio Sepúlveda,Home Office,Chile,Norte,Coquimbo,La Serena,ORD-2023-00091,2024-06-11,P0096,Archivadores Pro 6,Oficina,Archivadores,6,0.05,4026.99,1624.22,40.3333507160435
C0249,Ignacio Sepúlveda,Home Office,Chile,Norte,Coquimbo,La Serena,ORD-2023-00091,2024-06-11,P0030,Computadores Flex 10,Tecnología,Computadores,2,0.05,1320.88,674.31,51.0500575373993
C0193,Paula Fuentes,Corporativo,Chile,Centro,Valparaíso,Valparaíso,ORD-2023-00092,2023-08-14,P0119,Sobres Plus 9,Oficina,Sobres,8,0.0,4961.92,2180.4,43.94266735457242
C0193,Paula Fuentes,Corporativo,Chile,Centro,Valparaíso,Valparaíso,ORD-2023-00092,2023-08-14,P0059,Mesas Smart 9,Muebles,Mesas,4,0.15,469.47,95.63,20.36977868660404
C0172,Catalina Flores,Home Office,Chile,Austral,Magallanes,Punta Arenas,ORD-2023-00093,2023-05-11,P0059,Mesas Smart 9,Muebles,Mesas,7,0.0,966.56,339.92,35.16801853997683
C0172,Catalina Flores,Home Office,Chile,Austral,Magallanes,Punta Arenas,ORD-2023-00093,2023-05-11,P0114,Sobres Pro 4,Oficina,Sobres,5,0.0,270.5,124.3,45.95194085027726
C0172,Catalina Flores,Home Office,Chile,Austral,Magallanes,Punta Arenas,ORD-2023-00093,2023-05-11,P0074,Almacenamiento Smart 4,Muebles,Almacenamiento,4,0.0,1650.04,607.04,36.78941116578992
C0172,Catalina Flores,Home Office,Chile,Austral,Magallanes,Punta Arenas,ORD-2023-00093,2023-05-11,P0111,Sobres Flex 1,Oficina,Sobres,4,0.3,1441.61,160.09,11.104945165474714
C0008,Jorge Muñoz,Corporativo,Chile,Centro,Maule,Talca,ORD-2023-00094,2025-01-17,P0115,Sobres Pro 5,Oficina,Sobres,3,0.0,395.61,136.92,34.609843027223775
C0008,Jorge Muñoz,Corporativo,Chile,Centro,Maule,Talca,ORD-2023-00094,2025-01-17,P0006,Accesorios Nova 6,Tecnología,Accesorios,8,0.0,6954.24,2777.12,39.9341984170808
C0246,Andrés Hernández,Consumidor,Chile,Sur,Los Lagos,Puerto Montt,ORD-2023-00095,2025-04-09,P0072,Almacenamiento Nova 2,Muebles,Almacenamiento,1,0.2,551.18,98.28,17.830835661671326
C0184,Fernanda Soto,Corporativo,Chile,Norte,Coquimbo,La Serena,ORD-2023-00096,2023-10-30,P0021,Computadores Plus 1,Tecnología,Computadores,8,0.0,6355.2,2823.92,44.434793554884195
C0184,Fernanda Soto,Corporativo,Chile,Norte,Coquimbo,La Serena,ORD-2023-00096,2023-10-30,P0099,Archivadores Eco 9,Oficina,Archivadores,3,0.2,25.37,11.17,44.02837997635002
C0184,Fernanda Soto,Corporativo,Chile,Norte,Coquimbo,La Serena,ORD-2023-00096,2023-10-30,P0081,Papelería Smart 1,Oficina,Papelería,8,0.0,6563.68,2501.2,38.10667186700144
C0198,Valentina Contreras,Consumidor,Chile,Centro,Metropolitana,Santiago,ORD-2023-00097,2024-12-08,P0101,Etiquetas Eco 1,Oficina,Etiquetas,2,0.15,983.81,196.09,19.931694127931205
C0198,Valentina Contreras,Consumidor,Chile,Centro,Metropolitana,Santiago,ORD-2023-00097,2024-12-08,P0066,Libreros Smart 6,Muebles,Libreros,6,0.0,2159.1,1110.18,51.41864665832987
C0239,Martina Torres,Corporativo,Chile,Norte,Tarapacá,Iquique,ORD-2023-00098,2024-09-25,P0018,Teléfonos Flex 8,Tecnología,Teléfonos,6,0.05,3911.8,1080.97,27.633570223426556
C0239,Martina Torres,Corporativo,Chile,Norte,Tarapacá,Iquique,ORD-2023-00098,2024-09-25,P0095,Archivadores Plus 5,Oficina,Archivadores,4,0.05,2003.55,873.84,43.61458411319907
C0258,Fernanda Silva,Corporativo,Chile,Centro,Maule,Talca,ORD-2023-00099,2024-11-27,P0061,Libreros Plus 1,Muebles,Libreros,5,0.3,3063.76,681.48,22.243256651957072
C0097,Sebastián Flores,Corporativo,Chile,Centro,Maule,Talca,ORD-2023-00100,2024-04-13,P0036,Periféricos Nova 6,Tecnología,Periféricos,2,0.0,1754.4,912.78,52.02804377564979
C0097,Sebastián Flores,Corporativo,Chile,Centro,Maule,Talca,ORD-2023-00100,2024-04-13,P0067,Libreros Pro 7,Muebles,Libreros,1,0.1,155.49,47.04,30.252749372950028
C0243,Nicolás López,Corporativo,Chile,Austral,Magallanes,Punta Arenas,ORD-2023-00101,2023-12-22,P0107,Etiquetas Pro 7,Oficina,Etiquetas,6,0.2,371.76,114.07,30.68377447815795
C0243,Nicolás López,Corporativo,Chile,Austral,Magallanes,Punta Arenas,ORD-2023-00101,2023-12-22,P0063,Libreros Smart 3,Muebles,Libreros,8,0.3,1397.09,-29.35,-2.100795224359204
C0157,Paula Hernández,Corporativo,Chile,Sur,La Araucanía,Temuco,ORD-2023-00102,2023-06-25,P0019,Teléfonos Eco 9,Tecnología,Teléfonos,6,0.1,2837.32,465.44,16.40421242581027
C0083,Sofía Torres,Home Office,Chile,Centro,Maule,Talca,ORD-2023-00103,2024-12-29,P0015,Teléfonos Plus 5,Tecnología,Teléfonos,1,0.15,593.73,75.0,12.632004446465563
C0083,Sofía Torres,Home Office,Chile,Centro,Maule,Talca,ORD-2023-00103,2024-12-29,P0034,Periféricos Flex 4,Tecnología,Periféricos,6,0.0,2518.08,863.46,34.29041174227984
C0163,Camila Silva,Corporativo,Chile,Austral,Magallanes,Punta Arenas,ORD-2023-00104,2023-12-19,P0120,Sobres Plus 10,Oficina,Sobres,8,0.0,5650.16,2153.52,38.11431888654481
C0163,Camila Silva,Corporativo,Chile,Austral,Magallanes,Punta Arenas,ORD-2023-00104,2023-12-19,P0020,Teléfonos Flex 10,Tecnología,Teléfonos,1,0.15,420.23,170.79,40.64202936487161
C0163,Camila Silva,Corporativo,Chile,Austral,Magallanes,Punta Arenas,ORD-2023-00104,2023-12-19,P0061,Libreros Plus 1,Muebles,Libreros,5,0.0,4376.8,2058.05,47.02179674648145
C0163,Camila Silva,Corporativo,Chile,Austral,Magallanes,Punta Arenas,ORD-2023-00104,2023-12-19,P0044,Sillas Plus 4,Muebles,Sillas,2,0.3,1019.97,53.76,5.2707432571546216
C0283,Josefa Díaz,Consumidor,Chile,Austral,Magallanes,Punta Arenas,ORD-2023-00105,2023-04-30,P0078,Almacenamiento Eco 8,Muebles,Almacenamiento,4,0.05,1140.84,592.52,51.93716910346762
C0101,Ana Flores,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2023-00106,2023-01-24,P0025,Computadores Plus 5,Tecnología,Computadores,8,0.15,5193.23,998.13,19.219830433083075
C0101,Ana Flores,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2023-00106,2023-01-24,P0117,Sobres Eco 7,Oficina,Sobres,6,0.2,3578.21,287.24,8.02747742586377
C0101,Ana Flores,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2023-00106,2023-01-24,P0048,Sillas Plus 8,Muebles,Sillas,7,0.15,3721.31,456.06,12.255361687147806
C0101,Ana Flores,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2023-00106,2023-01-24,P0045,Sillas Eco 5,Muebles,Sillas,5,0.3,1872.15,-206.18,-11.013006436450071
C0111,Carlos Flores,Consumidor,Chile,Sur,Biobío,Concepción,ORD-2023-00107,2025-01-15,P0104,Etiquetas Nova 4,Oficina,Etiquetas,7,0.2,3389.12,763.77,22.535938532716457
C0111,Carlos Flores,Consumidor,Chile,Sur,Biobío,Concepción,ORD-2023-00107,2025-01-15,P0019,Teléfonos Eco 9,Tecnología,Teléfonos,4,0.1,1891.55,308.72,16.32100658190373
C0034,Camila Sepúlveda,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2023-00108,2024-08-27,P0072,Almacenamiento Nova 2,Muebles,Almacenamiento,8,0.0,5511.84,2087.04,37.86466951145171
C0034,Camila Sepúlveda,Consumidor,Chile,Norte,Tarapacá,Iquique,ORD-2023-00108,2024-08-27,P0038,Periféricos Nova 8,Tecnología,Periféricos,8,0.0,3271.36,1268.72,38.782646972512964
C0300,Camila Díaz,Corporativo,Chile,Sur,Los Lagos,Puerto Montt,ORD-2023-00109,2023-11-08,P0020,Teléfonos Flex 10,Tecnología,Teléfonos,5,0.1,2224.76,954.31,42.89496395116776
C0064,Gabriel Contreras,Consumidor,Chile,Sur,La Araucanía,Temuco,ORD-2023-00110,2024-10-31,P0004,Accesorios Eco 4,Tecnología,Accesorios,2,0.1,50.62,11.01,21.75029632556302
C0064,Gabriel Contreras,Consumidor,Chile,Sur,La Araucanía,Temuco,ORD-2023-00110,2024-10-31,P0077,Almacenamiento Nova 7,Muebles,Almacenamiento,6,0.3,459.86,132.85,28.88922715609098
C0244,Nicolás Hernández,Consumidor,Chile,Norte,Coquimbo,La Serena,ORD-2023-00111,2024-12-11,P0019,Teléfonos Eco 9,Tecnología,Teléfonos,6,0.3,2206.81,-313.76,-14.217807604641994
C0183,Catalina González,Consumidor,Chile,Sur,Biobío,Concepción,ORD-2023-00112,2023-06-17,P0038,Periféricos Nova 8,Tecnología,Periféricos,2,0.05,776.95,271.93,34.999678228972265
C0183,Catalina González,Consumidor,Chile,Sur,Biobío,Concepción,ORD-2023-00112,2023-06-17,P0098,Archivadores Nova 8,Oficina,Archivadores,2,0.0,467.82,138.76,29.660980719079987
C0183,Catalina González,Consumidor,Chile,Sur,Biobío,Concepción,ORD-2023-00112,2023-06-17,P0106,Etiquetas Eco 6,Oficina,Etiquetas,5,0.1,1010.56,409.89,40.56067922735909
